account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
510412,106443,35,Salary,2022-06-19,50618.53,Active
510413,100425,40,Savings,2017-08-03,88480.77,Dormant
510414,102263,29,Salary,2021-10-27,106040.2,Active
510415,105159,32,Savings,2022-08-31,68686.84,Active
510416,109049,24,Current,2021-05-23,41114.29,Active
510417,101684,32,Salary,2017-05-21,25732.25,Active
510418,102462,4,Current,2021-01-11,383723.53,Dormant
510419,104196,38,Savings,2018-10-01,84903.85,Active
510420,107300,19,Savings,2020-02-02,371385.75,Closed
510421,104448,9,Savings,2018-03-31,115851.65,Active
510422,100004,7,Savings,2022-10-26,92399.54,Active
510423,104130,8,Premium,2025-03-17,113202.93,Active
510424,100182,33,Savings,2019-12-13,202024.09,Active
510425,108290,26,Savings,2024-11-20,93972.84,Active
510426,100832,34,Savings,2025-11-11,27352.06,Active
510427,100642,24,Savings,2022-09-20,176230.09,Active
510428,102133,19,Salary,2019-09-28,319940.95,Active
510429,100750,11,Savings,2018-10-31,140879.95,Active
510430,100989,2,Savings,2023-03-15,59487.87,Active
510431,103825,3,Premium,2020-03-25,75565.55,Active
510432,109604,10,Savings,2021-11-01,126695.18,Active
510433,102513,15,Savings,2025-07-02,42083.95,Active
510434,105634,12,Savings,2019-04-13,17042.73,Active
510435,109102,34,Savings,2022-04-30,19725.4,Active
510436,109173,9,Premium,2018-05-22,9565.38,Active
510437,109539,17,Current,2017-04-08,152079.4,Active
510438,109609,29,Savings,2025-06-26,476186.53,Active
510439,107408,5,Current,2021-09-09,283085.72,Active
510440,109829,20,Salary,2020-03-10,66872.42,Active
510441,107094,8,Savings,2025-06-17,81846.27,Active
510442,102864,16,Savings,2020-06-25,262165.94,Active
510443,109672,22,Savings,2023-05-18,72027.51,Active
510444,101764,16,Savings,2020-10-21,291650.65,Active
510445,100405,10,Premium,2021-11-01,153601.08,Active
510446,108092,18,Salary,2019-12-25,80617.39,Active
510447,106229,18,Savings,2019-01-08,39842.15,Active
510448,102364,14,Savings,2018-11-10,65987.3,Active
510449,103901,31,Current,2021-05-24,58100.12,Active
510450,106410,36,Premium,2017-11-13,156375.15,Dormant
510451,100421,21,Savings,2017-08-19,112011.0,Active
510452,107440,21,Savings,2021-06-23,74784.02,Active
510453,106170,3,Savings,2018-11-28,43094.16,Active
510454,108878,27,Savings,2020-04-15,52594.51,Closed
510455,103552,33,Premium,2023-12-01,377888.75,Active
510456,104261,10,Savings,2024-12-07,34057.19,Active
510457,105476,33,Savings,2025-04-08,158619.36,Active
510458,101889,2,Current,2019-02-11,26289.13,Active
510459,103291,10,Savings,2021-11-08,69030.25,Active
510460,107817,40,Savings,2022-05-06,163592.98,Active
510461,102691,3,Savings,2021-03-08,182931.74,Active
510462,105536,13,Salary,2020-02-07,95573.51,Active
510463,101914,5,Salary,2024-01-17,84072.0,Active
510464,101630,26,Savings,2021-01-03,103419.2,Active
510465,109636,36,Savings,2022-04-06,74334.48,Active
510466,106950,1,Savings,2024-05-16,63403.96,Active
510467,109503,15,Current,2018-02-28,42740.37,Active
510468,105183,34,Savings,2020-04-02,35404.71,Dormant
510469,103672,6,Savings,2025-09-18,15464.74,Active
510470,107201,20,Current,2022-09-04,62961.95,Active
510471,106225,11,Salary,2024-08-28,132968.9,Active
510472,108419,34,Premium,2024-02-02,44885.2,Active
510473,100829,37,Savings,2023-03-06,70909.61,Active
510474,101131,5,Savings,2024-10-13,342675.52,Active
510475,104069,3,Savings,2017-06-16,27564.61,Active
510476,104174,26,Savings,2019-05-25,14693.45,Active
510477,101529,33,Savings,2021-02-06,35695.88,Active
510478,106514,36,Savings,2024-07-29,36731.48,Active
510479,101161,4,Savings,2023-09-23,106857.93,Active
510480,104500,13,Savings,2021-09-08,16278.53,Active
510481,104447,15,Savings,2020-05-06,105480.41,Active
510482,102227,10,Salary,2025-04-11,35368.86,Dormant
510483,101195,23,Current,2022-01-20,54669.84,Active
510484,104703,14,Savings,2024-03-03,139107.67,Active
510485,103030,14,Savings,2020-06-13,301364.98,Active
510486,107259,6,Savings,2024-09-14,275561.11,Active
510487,103037,7,Salary,2022-04-04,144803.1,Active
510488,104008,13,Savings,2024-06-26,7135.2,Active
510489,102397,27,Savings,2022-12-25,18952.22,Active
510490,105988,12,Salary,2019-11-03,36929.28,Active
510491,104725,4,Savings,2020-04-20,384710.15,Active
510492,105434,11,Savings,2024-12-08,166266.94,Active
510493,108584,8,Savings,2019-02-05,85158.11,Active
510494,106414,15,Premium,2018-12-11,38428.96,Active
510495,103772,22,Premium,2021-07-14,105576.4,Active
510496,100145,8,Current,2017-07-19,157791.24,Active
510497,102853,27,Savings,2024-02-13,81045.18,Active
510498,109715,30,Savings,2017-04-27,14745.03,Active
510499,105875,4,Savings,2017-08-17,172484.93,Active
510500,109211,20,Current,2018-01-07,134372.01,Active
510501,103740,38,Salary,2021-05-15,167817.42,Active
510502,105688,7,Salary,2020-04-17,23355.98,Active
510503,101531,2,Current,2019-08-13,307345.65,Dormant
510504,106176,21,Savings,2019-04-16,82344.26,Active
510505,105617,21,Savings,2021-01-17,115812.6,Closed
510506,103935,15,Current,2017-06-15,29629.34,Dormant
510507,107069,36,Salary,2021-07-01,145921.25,Active
510508,100407,15,Current,2024-12-10,8039.18,Active
510509,109397,39,Salary,2023-05-08,88096.42,Active
510510,101784,13,Current,2023-12-21,37811.53,Active
510511,103389,38,Current,2022-01-05,63422.75,Active
510512,101924,10,Savings,2019-03-19,531957.08,Active
510513,101664,6,Savings,2023-10-20,53956.85,Active
510514,107446,23,Savings,2019-12-19,68825.98,Active
510515,105053,20,Current,2020-08-09,121814.15,Active
510516,109777,31,Current,2018-02-20,63143.58,Active
510517,104233,13,Salary,2017-04-20,90228.49,Active
510518,102318,20,Savings,2025-08-27,52633.28,Active
510519,104245,23,Current,2017-06-11,11553.78,Closed
510520,104613,20,Current,2022-11-11,30517.17,Active
510521,106291,14,Savings,2021-07-02,521430.46,Active
510522,107386,23,Current,2021-11-16,139214.86,Active
510523,101819,30,Premium,2021-03-29,128267.25,Active
510524,105268,12,Salary,2020-05-06,27104.24,Active
510525,103626,8,Current,2024-09-30,72647.61,Active
510526,105303,5,Savings,2022-08-27,11265.35,Active
510527,102814,29,Salary,2018-10-04,92406.7,Active
510528,106662,17,Savings,2021-06-26,145586.95,Active
510529,108869,30,Current,2021-08-20,60108.95,Active
510530,106195,30,Savings,2024-07-17,312421.38,Active
510531,106531,33,Premium,2017-12-19,195634.28,Active
510532,104064,4,Savings,2019-01-02,50588.32,Active
510533,104932,24,Salary,2022-09-22,167684.58,Active
510534,106548,26,Savings,2019-05-10,35882.83,Active
510535,109303,27,Savings,2022-11-05,57934.37,Active
510536,101259,14,Savings,2019-06-07,42628.28,Active
510537,102517,25,Premium,2026-01-05,26949.19,Active
510538,108671,18,Savings,2017-08-29,212806.95,Closed
510539,107495,16,Salary,2022-09-08,107238.65,Active
510540,106851,26,Savings,2023-06-23,32325.51,Active
510541,107330,21,Savings,2021-09-23,96381.92,Active
510542,105997,1,Savings,2023-11-11,618268.44,Active
510543,100951,32,Salary,2022-05-13,115615.84,Active
510544,106496,11,Current,2023-12-17,134481.05,Active
510545,106442,21,Savings,2018-05-07,78949.63,Active
510546,101747,26,Premium,2021-09-16,237026.28,Active
510547,109282,13,Current,2025-10-24,30272.79,Active
510548,100946,5,Savings,2024-11-15,69277.58,Dormant
510549,105652,17,Premium,2019-02-24,100240.29,Active
510550,104319,10,Savings,2021-09-27,267830.76,Active
510551,104337,3,Premium,2018-11-26,41867.8,Active
510552,108572,8,Salary,2021-07-06,17074.71,Active
510553,105901,37,Current,2025-12-08,251565.89,Active
510554,104470,11,Savings,2017-08-19,306436.32,Active
510555,101648,11,Premium,2021-09-07,197044.44,Active
510556,108898,14,Savings,2021-01-28,921649.7,Active
510557,108239,23,Savings,2021-07-08,230521.66,Active
510558,104705,3,Current,2024-09-06,46223.14,Active
510559,108165,23,Savings,2020-03-26,30225.1,Active
510560,104055,17,Savings,2023-05-20,695165.36,Active
510561,103815,1,Premium,2019-07-06,102550.68,Active
510562,104023,28,Savings,2025-01-29,1607145.19,Active
510563,102765,40,Salary,2024-01-30,15407.06,Active
510564,105571,13,Current,2018-08-31,338930.59,Active
510565,108001,8,Savings,2023-02-11,99894.21,Dormant
510566,108541,32,Savings,2018-04-02,27906.03,Active
510567,103378,39,Savings,2017-04-20,96827.76,Active
510568,103679,8,Salary,2022-04-07,225058.46,Active
510569,107723,17,Savings,2019-05-10,95239.27,Active
510570,106571,24,Savings,2022-06-08,114682.99,Active
510571,105419,24,Savings,2017-03-19,45519.5,Active
510572,107467,8,Salary,2019-06-04,22146.96,Active
510573,107806,7,Savings,2022-09-02,14544.55,Active
510574,103173,23,Salary,2021-02-03,394625.46,Active
510575,104266,14,Savings,2024-07-09,276866.99,Active
510576,102370,4,Savings,2018-06-18,101577.77,Active
510577,107539,39,Savings,2019-06-04,11629.17,Active
510578,104829,23,Salary,2026-01-03,94676.79,Active
510579,107190,26,Premium,2021-08-16,158221.71,Active
510580,105044,4,Current,2023-11-12,85899.72,Active
510581,105082,26,Current,2022-05-14,242886.18,Closed
510582,100031,8,Savings,2020-02-07,113139.28,Active
510583,107203,23,Savings,2018-09-22,29393.08,Active
510584,109863,31,Savings,2023-03-07,34422.59,Active
510585,105120,38,Salary,2018-05-03,89733.53,Active
510586,108341,3,Premium,2022-04-05,150957.93,Active
510587,108433,39,Premium,2020-07-16,91415.41,Active
510588,106678,29,Current,2017-11-23,80283.83,Active
510589,102594,25,Savings,2020-09-22,50354.56,Active
510590,102761,19,Current,2022-12-22,332501.16,Active
510591,109843,32,Savings,2022-04-05,45510.95,Active
510592,101313,9,Current,2025-09-02,457812.39,Active
510593,106340,31,Premium,2018-08-17,352230.92,Active
510594,107077,4,Salary,2018-01-17,132970.43,Active
510595,101389,17,Premium,2020-11-09,93298.44,Active
510596,106063,4,Savings,2019-12-02,32666.42,Dormant
510597,107830,8,Savings,2019-08-06,45773.42,Active
510598,104460,19,Savings,2020-10-31,83754.18,Dormant
510599,107097,13,Current,2025-09-14,117873.77,Active
510600,105644,7,Current,2025-02-07,12512.1,Active
510601,101785,25,Savings,2025-12-13,9595.93,Active
510602,105620,38,Salary,2017-12-02,335817.01,Active
510603,108617,21,Savings,2022-11-23,74165.16,Active
510604,101953,16,Salary,2021-04-07,58443.85,Active
510605,107162,35,Current,2023-06-15,84692.32,Active
510606,105712,40,Savings,2022-09-05,249342.02,Active
510607,101223,15,Savings,2022-11-13,87778.01,Active
510608,102553,31,Current,2018-07-24,70277.97,Active
510609,107417,6,Current,2019-11-19,64421.91,Active
510610,106228,10,Current,2023-03-21,104073.42,Active
510611,103447,10,Savings,2025-05-27,1425208.86,Active
510612,102164,17,Salary,2017-08-31,670930.89,Active
510613,109964,25,Salary,2018-01-14,60866.95,Active
510614,102111,36,Premium,2024-02-15,88155.2,Active
510615,106766,2,Current,2018-10-30,212572.21,Dormant
510616,101017,38,Savings,2021-06-26,161555.83,Active
510617,107513,29,Savings,2017-01-28,16892.06,Active
510618,107845,30,Salary,2023-01-23,48247.99,Active
510619,102293,28,Premium,2023-12-13,84810.86,Active
510620,100958,34,Savings,2018-05-03,191864.03,Active
510621,101035,11,Current,2026-01-07,156887.74,Active
510622,106006,14,Savings,2021-09-16,50730.62,Active
510623,101312,39,Premium,2021-08-11,71891.87,Active
510624,109787,21,Savings,2017-10-17,338306.05,Active
510625,109814,23,Savings,2025-11-10,41338.0,Active
510626,105513,9,Savings,2024-03-22,9781.92,Active
510627,102608,30,Savings,2025-04-04,25579.94,Active
510628,108568,34,Current,2020-07-10,377132.79,Dormant
510629,103008,17,Savings,2022-10-11,28229.24,Closed
510630,103479,25,Current,2017-02-16,265010.8,Active
510631,102132,37,Savings,2023-11-09,57597.53,Active
510632,109857,14,Savings,2025-05-18,81962.23,Active
510633,103858,28,Current,2024-06-07,119364.11,Active
510634,109121,39,Savings,2018-03-30,52868.43,Active
510635,101157,5,Premium,2018-04-29,125346.37,Active
510636,109527,16,Salary,2025-06-13,224367.45,Active
510637,100663,17,Current,2018-02-21,28813.14,Active
510638,104347,27,Savings,2018-02-02,146224.64,Active
510639,107971,32,Savings,2024-05-11,71257.42,Active
510640,103673,23,Savings,2022-03-05,107812.16,Active
510641,108620,13,Savings,2025-11-18,150754.25,Active
510642,103088,10,Savings,2020-12-29,61601.54,Closed
510643,109442,8,Premium,2018-11-23,89128.54,Active
510644,106239,30,Current,2023-07-30,1107831.04,Active
510645,107857,12,Salary,2022-06-06,292417.43,Active
510646,106143,1,Premium,2025-10-16,91784.49,Active
510647,101245,12,Salary,2020-09-19,52036.98,Active
510648,109031,23,Savings,2023-07-18,57342.15,Active
510649,105977,28,Salary,2025-05-21,101862.52,Active
510650,101703,10,Salary,2023-11-03,54044.14,Active
510651,102526,36,Savings,2020-01-30,169808.74,Active
510652,109141,29,Savings,2021-10-31,180027.58,Active
510653,105258,24,Savings,2019-03-25,222806.95,Active
510654,108365,3,Savings,2023-06-05,23592.39,Active
510655,102748,7,Salary,2020-10-28,81894.57,Active
510656,102215,31,Salary,2017-12-27,28682.61,Active
510657,107023,19,Salary,2022-06-16,67670.69,Active
510658,105797,3,Savings,2023-07-04,130356.33,Active
510659,102318,26,Savings,2017-12-09,38667.78,Active
510660,101551,21,Savings,2025-01-10,24507.34,Closed
510661,103524,16,Savings,2021-12-22,204349.43,Active
510662,100301,16,Savings,2024-05-14,221249.07,Active
510663,104545,28,Current,2022-09-18,29336.76,Active
510664,107799,19,Savings,2020-12-28,19123.0,Active
510665,105616,28,Salary,2022-07-11,91141.07,Active
510666,105855,6,Savings,2020-06-16,95364.61,Active
510667,101173,17,Salary,2018-08-06,131285.05,Active
510668,100317,16,Current,2025-01-20,106444.94,Active
510669,104947,21,Current,2019-04-03,1192583.81,Active
510670,104222,30,Savings,2020-11-05,93793.64,Dormant
510671,106164,37,Current,2021-06-25,17065.53,Active
510672,105077,30,Savings,2024-04-18,26265.34,Active
510673,100801,31,Savings,2023-01-21,89983.72,Active
510674,105755,38,Current,2017-06-29,24108.63,Active
510675,105949,26,Salary,2021-10-03,137646.2,Active
510676,103768,37,Savings,2018-05-26,155671.47,Active
510677,108918,13,Savings,2025-03-30,414997.96,Active
510678,109915,40,Premium,2023-08-22,330280.81,Active
510679,100287,40,Salary,2023-05-21,8252.34,Active
510680,100466,9,Savings,2018-05-02,103444.37,Active
510681,109142,16,Savings,2017-08-19,45061.48,Active
510682,103695,14,Savings,2025-08-29,280713.11,Active
510683,105593,20,Savings,2018-01-18,69704.42,Active
510684,100785,17,Savings,2017-03-17,62285.05,Active
510685,100070,5,Current,2024-06-29,308401.77,Active
510686,105736,12,Current,2023-02-15,27043.82,Active
510687,104867,20,Premium,2023-03-10,14072.37,Active
510688,100659,19,Savings,2022-04-16,134619.41,Dormant
510689,104331,7,Salary,2020-03-14,45838.31,Active
510690,107299,29,Premium,2023-09-20,300298.74,Active
510691,103739,27,Savings,2022-05-02,34989.47,Active
510692,100044,9,Savings,2023-08-23,253822.53,Active
510693,101167,5,Current,2023-07-24,144322.13,Active
510694,107036,11,Salary,2025-12-24,28363.38,Dormant
510695,107155,10,Savings,2024-05-13,387257.8,Active
510696,104506,10,Salary,2021-06-05,67940.48,Active
510697,106178,38,Savings,2020-06-24,220339.91,Active
510698,102553,40,Premium,2020-02-06,227653.72,Active
510699,107674,39,Savings,2024-05-19,35134.08,Active
510700,103608,31,Savings,2023-03-03,52850.24,Active
510701,104517,18,Savings,2017-09-19,589580.13,Active
510702,104835,1,Current,2020-01-26,34919.36,Active
510703,105545,5,Salary,2019-12-30,152899.42,Active
510704,109843,7,Salary,2021-09-26,116422.72,Active
510705,101765,11,Current,2020-05-14,91835.61,Active
510706,109629,29,Salary,2022-07-12,23243.25,Active
510707,105971,20,Salary,2024-12-17,115802.03,Active
510708,109682,14,Savings,2023-03-11,25975.55,Active
510709,106062,20,Current,2017-02-28,20049.48,Active
510710,102883,36,Savings,2021-12-22,204896.5,Active
510711,104122,34,Salary,2018-12-08,43929.32,Active
510712,105434,33,Salary,2017-04-11,20047.64,Active
510713,100426,25,Salary,2024-08-28,93100.99,Active
510714,103543,11,Current,2025-10-23,189499.97,Active
510715,107910,21,Premium,2025-09-30,41033.03,Active
510716,107265,19,Savings,2022-01-07,49321.28,Dormant
510717,106390,8,Savings,2023-12-09,58383.82,Active
510718,106803,39,Salary,2021-06-02,144610.06,Dormant
510719,105841,31,Savings,2023-08-24,213054.11,Active
510720,105265,5,Savings,2024-09-13,29455.82,Active
510721,108185,17,Savings,2018-11-10,194463.95,Active
510722,106626,32,Savings,2017-12-07,255706.52,Active
510723,107717,6,Savings,2023-11-24,83760.27,Active
510724,101729,35,Savings,2017-04-07,65146.15,Dormant
510725,106475,29,Savings,2020-12-02,16295.41,Closed
510726,105503,30,Savings,2024-12-23,58439.2,Active
510727,104191,14,Savings,2021-03-17,53616.88,Active
510728,105343,37,Savings,2019-09-26,88449.19,Active
510729,100124,33,Savings,2023-05-11,55686.1,Active
510730,106865,3,Savings,2018-08-11,16166.02,Active
510731,105845,21,Savings,2024-05-06,438576.68,Active
510732,101462,21,Premium,2018-03-01,8943.39,Active
510733,109908,24,Current,2023-12-19,68729.11,Dormant
510734,103323,36,Current,2024-02-22,322260.89,Active
510735,107926,15,Salary,2021-03-11,58658.91,Active
510736,103747,11,Savings,2022-12-31,31354.65,Active
510737,109531,9,Salary,2024-01-31,231605.11,Active
510738,106500,31,Savings,2025-03-01,26640.42,Dormant
510739,100972,10,Savings,2022-01-17,43822.79,Active
510740,104874,17,Salary,2023-03-01,71846.59,Active
510741,100284,20,Current,2018-04-27,431778.16,Closed
510742,104110,30,Premium,2019-01-17,93179.17,Active
510743,104834,2,Savings,2024-09-07,116670.29,Active
510744,103119,15,Salary,2024-01-18,211015.82,Active
510745,105121,7,Savings,2018-06-06,69788.4,Active
510746,102844,38,Savings,2018-02-23,295516.41,Active
510747,102755,6,Current,2020-04-10,104565.43,Active
510748,107747,24,Savings,2022-12-20,38407.3,Active
510749,109269,19,Salary,2017-03-07,69451.08,Active
510750,108231,28,Savings,2021-02-14,17412.76,Active
510751,101261,39,Savings,2020-12-19,52196.65,Active
510752,101716,12,Current,2024-12-20,12152.65,Active
510753,106593,2,Premium,2021-03-17,42238.71,Active
510754,100308,34,Savings,2018-12-17,162642.37,Active
510755,105108,10,Savings,2019-02-04,94861.67,Active
510756,105591,10,Savings,2019-08-17,324237.57,Active
510757,100423,6,Salary,2018-08-17,40181.3,Active
510758,100802,37,Salary,2017-10-12,110270.79,Active
510759,104739,2,Salary,2019-07-25,73635.29,Active
510760,106025,24,Salary,2024-07-19,402626.26,Active
510761,102192,27,Savings,2021-07-28,199627.35,Active
510762,103279,37,Savings,2024-07-02,114181.58,Dormant
510763,101990,39,Salary,2023-04-08,154366.03,Active
510764,105104,4,Savings,2020-06-09,43659.58,Active
510765,100307,15,Savings,2023-08-29,712246.7,Active
510766,103562,18,Savings,2019-08-20,127476.28,Active
510767,100332,20,Current,2020-09-24,68158.63,Active
510768,106054,10,Savings,2021-07-21,68192.55,Active
510769,107654,30,Current,2017-09-05,114168.27,Active
510770,106520,17,Savings,2020-06-26,105269.51,Active
510771,100661,35,Savings,2019-01-14,119814.98,Dormant
510772,100246,19,Savings,2021-04-12,27623.71,Active
510773,101531,19,Savings,2017-10-27,194691.38,Active
510774,105352,20,Current,2024-03-09,221037.92,Active
510775,108388,14,Premium,2019-09-14,119157.77,Active
510776,109893,27,Savings,2020-10-10,8907.25,Active
510777,107427,1,Salary,2025-10-15,491857.1,Active
510778,107135,16,Savings,2024-01-31,36141.45,Active
510779,108389,17,Savings,2020-04-17,64556.88,Active
510780,108148,7,Savings,2023-02-14,64899.04,Active
510781,106061,1,Current,2023-04-30,81715.71,Active
510782,100154,19,Savings,2021-03-18,283354.05,Active
510783,108146,16,Savings,2021-11-11,57272.83,Active
510784,108715,4,Premium,2019-05-31,11093.76,Active
510785,106794,4,Savings,2024-04-22,133815.96,Active
510786,106579,1,Savings,2017-01-09,81857.5,Active
510787,103052,25,Savings,2022-05-30,36714.44,Active
510788,105184,8,Current,2023-10-05,10849.59,Active
510789,105827,14,Savings,2024-06-23,51657.99,Active
510790,102509,13,Salary,2020-08-30,38384.34,Active
510791,106655,28,Salary,2023-10-09,42493.04,Active
510792,102569,26,Savings,2022-09-22,4180.63,Active
510793,100903,32,Salary,2021-06-28,44732.34,Closed
510794,104136,3,Current,2025-10-15,115362.36,Active
510795,100186,9,Salary,2025-04-02,24369.62,Active
510796,105651,12,Current,2023-01-02,19962.58,Active
510797,109376,9,Premium,2023-11-04,93883.22,Active
510798,106064,1,Current,2021-07-04,26550.11,Active
510799,100642,16,Salary,2024-01-26,28073.56,Active
510800,107690,10,Savings,2023-01-24,414543.9,Active
510801,107779,33,Current,2025-02-23,29415.74,Active
510802,106916,25,Savings,2017-03-09,45202.54,Active
510803,104629,10,Savings,2017-09-03,41032.82,Active
510804,104784,28,Salary,2025-06-26,147675.75,Active
510805,102526,7,Savings,2018-09-07,134181.11,Dormant
510806,105578,37,Savings,2019-03-11,333542.19,Active
510807,103658,20,Savings,2025-05-14,292948.6,Active
510808,107392,10,Salary,2020-12-24,21027.03,Closed
510809,100772,4,Savings,2025-09-08,276458.08,Active
510810,103737,33,Premium,2019-03-10,376431.65,Active
510811,105633,26,Salary,2019-11-16,138218.8,Active
510812,100027,37,Savings,2024-08-04,86640.65,Active
510813,109054,36,Savings,2020-03-06,168152.72,Dormant
510814,105728,1,Salary,2017-09-21,41672.66,Dormant
510815,108228,34,Savings,2022-01-13,172591.81,Active
510816,106069,40,Savings,2025-08-13,25395.7,Active
510817,105633,2,Salary,2019-03-06,36791.43,Dormant
510818,109216,25,Salary,2019-03-01,140225.51,Active
510819,107374,39,Current,2021-07-17,231952.69,Active
510820,101407,24,Salary,2017-05-31,303558.04,Active
510821,101027,14,Salary,2020-12-09,29641.75,Closed
510822,102510,18,Savings,2018-08-13,44809.32,Active
510823,104714,8,Savings,2020-08-04,22763.58,Active
510824,107791,7,Savings,2017-01-12,261752.87,Active
510825,108971,16,Savings,2019-04-22,161726.16,Active
510826,101646,33,Salary,2024-03-11,109655.47,Active
510827,103630,9,Salary,2020-03-09,55473.2,Active
510828,105805,21,Savings,2024-09-30,5993.88,Active
510829,104938,3,Savings,2024-11-06,219676.39,Active
510830,104699,3,Savings,2025-11-09,23119.06,Dormant
510831,104286,21,Savings,2023-08-26,1257453.52,Active
510832,104735,17,Current,2017-05-15,27053.35,Active
510833,103703,37,Salary,2020-12-18,33237.67,Active
510834,101072,9,Savings,2020-08-04,116278.3,Active
510835,107264,32,Savings,2021-01-31,420654.36,Active
510836,101519,23,Savings,2021-12-18,50100.63,Active
510837,108248,36,Savings,2018-11-23,113029.91,Active
510838,102364,4,Savings,2017-07-06,233499.26,Active
510839,102596,23,Savings,2021-08-02,29623.92,Active
510840,100116,32,Savings,2020-09-30,203412.95,Active
510841,106812,11,Salary,2023-07-27,59161.48,Active
510842,101423,3,Salary,2025-12-28,63775.31,Active
510843,107229,27,Current,2024-02-03,30635.93,Active
510844,101747,18,Savings,2022-11-25,365344.5,Active
510845,105054,5,Savings,2019-08-10,56001.28,Active
510846,103415,36,Savings,2024-04-02,238906.6,Active
510847,108023,35,Savings,2024-05-22,823519.58,Active
510848,103409,24,Savings,2017-02-14,99374.12,Active
510849,100411,32,Savings,2022-09-06,222658.03,Active
510850,100008,16,Salary,2018-06-22,55410.91,Active
510851,106548,30,Current,2024-02-11,20539.84,Active
510852,102774,19,Savings,2019-12-21,61312.13,Dormant
510853,106627,15,Savings,2022-10-25,102727.45,Active
510854,106304,33,Savings,2022-08-31,235658.26,Active
510855,108965,30,Salary,2020-02-29,41730.03,Active
510856,108601,40,Savings,2017-02-06,50464.21,Active
510857,105949,4,Savings,2024-09-11,29500.32,Active
510858,107461,6,Salary,2024-08-24,87546.72,Active
510859,108743,12,Savings,2019-07-28,51250.85,Active
510860,105877,1,Premium,2023-11-12,29329.63,Active
510861,104089,9,Savings,2023-11-21,122756.61,Active
510862,101861,3,Savings,2025-11-13,122376.17,Active
510863,108469,14,Savings,2018-10-03,234920.81,Active
510864,109533,24,Savings,2021-02-06,651226.91,Active
510865,103741,13,Current,2018-06-30,118011.59,Active
510866,100446,17,Savings,2024-09-21,108720.96,Active
510867,107256,36,Premium,2024-02-16,40291.8,Closed
510868,103903,18,Savings,2017-09-14,210592.7,Dormant
510869,101989,27,Savings,2020-04-22,45988.08,Active
510870,101968,12,Savings,2021-04-15,299337.36,Active
510871,104294,14,Salary,2023-07-16,337958.14,Active
510872,108831,32,Current,2024-03-14,86868.85,Active
510873,106235,1,Savings,2024-01-07,75728.32,Active
510874,103421,36,Savings,2019-08-27,29612.08,Active
510875,109977,3,Current,2018-03-13,540899.86,Active
510876,109718,40,Savings,2017-12-06,38178.51,Active
510877,107076,20,Salary,2024-12-08,40923.06,Dormant
510878,102773,17,Savings,2018-01-03,30343.79,Dormant
510879,108220,31,Current,2017-02-23,25449.15,Dormant
510880,105446,17,Salary,2025-01-01,114009.06,Active
510881,104660,29,Salary,2019-10-17,45567.33,Active
510882,106378,6,Current,2022-04-26,412087.67,Active
510883,104428,21,Savings,2024-06-26,326328.52,Active
510884,103122,29,Salary,2021-11-17,41682.09,Active
510885,103536,33,Premium,2023-12-23,125897.17,Active
510886,104850,37,Current,2025-04-09,163256.44,Active
510887,100420,12,Current,2025-03-05,13977.82,Active
510888,103025,26,Savings,2022-07-10,135480.58,Active
510889,101457,19,Current,2024-12-04,180511.73,Active
510890,101485,18,Savings,2020-01-04,83414.73,Active
510891,101978,37,Savings,2025-02-27,336580.37,Active
510892,102983,23,Salary,2023-03-31,188191.56,Active
510893,108616,28,Savings,2020-06-01,129751.76,Active
510894,103757,22,Savings,2019-09-07,71181.07,Active
510895,109022,4,Salary,2025-06-25,67232.72,Active
510896,102863,27,Current,2018-07-18,67131.31,Closed
510897,100520,19,Savings,2019-08-21,47843.94,Dormant
510898,106647,1,Current,2022-09-22,166587.82,Active
510899,106923,26,Savings,2021-09-24,247133.35,Active
510900,108033,25,Savings,2021-05-28,53498.0,Active
510901,102236,23,Savings,2020-10-28,66160.92,Active
510902,108771,31,Savings,2020-11-07,572284.13,Active
510903,108341,25,Savings,2023-08-12,8336.75,Active
510904,108661,39,Savings,2019-09-02,127740.69,Active
510905,106009,6,Salary,2025-04-27,182910.61,Active
510906,109773,19,Current,2020-12-15,300561.78,Active
510907,103318,16,Salary,2018-01-29,36915.63,Active
510908,107916,26,Salary,2021-03-28,113096.61,Active
510909,103808,36,Premium,2024-02-23,112990.31,Active
510910,100212,11,Salary,2020-11-23,450529.75,Active
510911,103934,19,Savings,2021-06-02,32080.38,Active
510912,106677,6,Savings,2018-10-15,423881.6,Active
510913,108968,2,Savings,2020-11-18,21778.79,Active
510914,103055,9,Savings,2024-03-20,872073.35,Active
510915,102379,12,Salary,2020-06-06,36433.91,Active
510916,107343,7,Savings,2018-10-23,118400.41,Active
510917,100266,36,Current,2025-12-04,351555.65,Active
510918,105860,29,Salary,2020-12-17,107207.46,Active
510919,104129,26,Savings,2017-04-22,37714.11,Active
510920,109084,32,Premium,2019-09-15,43674.41,Active
510921,100693,36,Savings,2017-11-23,18957.1,Active
510922,100972,8,Savings,2018-06-06,126605.88,Active
510923,100147,17,Savings,2017-08-24,168884.53,Active
510924,104569,25,Salary,2018-02-09,48074.52,Active
510925,109456,13,Savings,2017-04-15,79891.99,Active
510926,102556,19,Savings,2023-03-15,64508.64,Active
510927,109954,16,Salary,2025-05-10,400381.07,Active
510928,105870,38,Savings,2022-12-14,62505.24,Active
