transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,transaction_status
1294494,503515,2025-11-11 10:24:20,Payment,42884.81,Education,POS,Success
1294495,507488,2025-06-27 10:57:19,Payment,5001.31,Utilities,Internet Banking,Success
1294496,507532,2025-06-20 14:37:56,Payment,7592.16,Dining,POS,Success
1294497,506684,2025-05-11 12:58:44,Deposit,6177.75,Education,UPI,Success
1294498,511006,2025-01-11 21:08:57,Fee,12958.16,Shopping,UPI,Success
1294499,510140,2025-01-26 21:43:34,Deposit,2182.63,Dining,ATM,Success
1294500,511015,2025-09-14 07:08:30,Deposit,1425.78,Shopping,Internet Banking,Success
1294501,513149,2025-09-25 13:09:54,Fee,3877.42,Utilities,POS,Success
1294502,507322,2025-03-15 02:52:24,Deposit,4717.62,Healthcare,POS,Success
1294503,504284,2025-05-10 17:04:07,Withdrawal,4956.78,Education,ATM,Success
1294504,506324,2025-08-20 16:18:41,Withdrawal,3872.21,Healthcare,Internet Banking,Success
1294505,509503,2025-12-04 05:19:01,Transfer,441.16,Groceries,UPI,Success
1294506,502414,2025-07-10 12:15:46,Withdrawal,5054.6,Healthcare,ATM,Success
1294507,503224,2025-04-24 09:59:59,Withdrawal,7325.45,Fuel,UPI,Success
1294508,512519,2025-06-25 04:56:34,Transfer,4343.16,Groceries,UPI,Success
1294509,510990,2025-07-02 14:32:58,Withdrawal,1228.34,Shopping,UPI,Success
1294510,503342,2025-12-18 09:14:14,Payment,2643.6,Utilities,Branch,Success
1294511,510763,2025-08-18 14:14:08,Withdrawal,8467.7,Utilities,POS,Success
1294512,512297,2025-11-08 20:35:17,Payment,19066.95,Education,UPI,Success
1294513,511104,2025-01-30 00:18:03,Transfer,23806.04,Education,UPI,Success
1294514,501848,2025-10-28 12:33:16,Deposit,2038.61,Healthcare,UPI,Success
1294515,500006,2025-12-27 08:42:46,Interest,21843.52,Other,ATM,Success
1294516,505684,2025-01-06 18:05:30,Payment,1227.78,Other,UPI,Success
1294517,510566,2025-11-08 01:54:51,Interest,2731.08,Utilities,UPI,Success
1294518,510514,2025-01-09 14:24:46,Payment,667.32,Education,ATM,Success
1294519,500883,2025-06-15 01:51:12,Transfer,11047.68,Education,ATM,Success
1294520,508226,2025-03-29 20:54:01,Fee,1474.6,Healthcare,POS,Success
1294521,508281,2025-07-04 09:31:40,Payment,6074.51,Dining,ATM,Success
1294522,501128,2025-09-01 21:25:28,Withdrawal,22022.93,Education,Internet Banking,Success
1294523,503815,2025-02-10 02:22:01,Fee,7843.39,Fuel,Mobile,Failed
1294524,507587,2025-02-28 10:31:07,Interest,1247.35,Healthcare,POS,Success
1294525,510664,2025-06-22 15:51:55,Deposit,890.73,Healthcare,ATM,Success
1294526,500346,2025-02-18 19:15:28,Transfer,6656.01,Utilities,Branch,Success
1294527,501355,2025-01-31 09:28:08,Deposit,10382.84,Shopping,ATM,Success
1294528,509554,2025-10-15 14:26:56,Interest,3680.69,Utilities,UPI,Success
1294529,502934,2025-06-16 22:02:36,Transfer,33957.41,Other,Mobile,Success
1294530,510618,2025-06-11 00:19:43,Deposit,6568.34,Utilities,Internet Banking,Success
1294531,505563,2025-01-25 23:49:28,Withdrawal,40079.43,Dining,UPI,Success
1294532,509380,2025-12-09 02:57:33,Transfer,2556.2,Utilities,POS,Success
1294533,509694,2025-10-18 17:02:58,Payment,20340.98,Healthcare,UPI,Failed
1294534,512660,2025-07-01 10:52:38,Withdrawal,1687.8,Utilities,POS,Success
1294535,510910,2025-01-04 19:23:52,Withdrawal,7300.64,Groceries,POS,Success
1294536,505026,2025-08-03 17:43:26,Transfer,3064.49,Other,UPI,Success
1294537,500562,2025-05-24 08:00:37,Payment,4473.96,Travel,UPI,Success
1294538,506242,2025-06-03 16:51:20,Deposit,4416.34,Travel,Mobile,Success
1294539,509473,2025-06-19 17:06:08,Payment,4127.56,Healthcare,POS,Success
1294540,510415,2025-12-28 14:54:02,Payment,20563.69,Fuel,Mobile,Success
1294541,507994,2025-09-17 12:53:32,Withdrawal,8575.11,Other,Mobile,Success
1294542,501973,2025-03-25 10:25:58,Interest,2126.43,Fuel,Internet Banking,Success
1294543,501723,2025-06-04 15:53:08,Transfer,6210.9,Fuel,Mobile,Success
1294544,508013,2025-03-08 04:58:16,Interest,2070.76,Fuel,POS,Success
1294545,506871,2025-05-17 17:57:42,Deposit,5798.76,Shopping,Branch,Success
1294546,513971,2025-11-25 14:11:39,Withdrawal,975.54,Shopping,Mobile,Success
1294547,509057,2025-02-28 20:05:39,Deposit,1570.23,Groceries,POS,Success
1294548,507054,2025-06-01 11:11:57,Withdrawal,3157.5,Fuel,Branch,Success
1294549,506728,2025-02-18 11:50:25,Transfer,3458.97,Other,UPI,Success
1294550,500512,2025-03-31 19:00:40,Payment,1255.28,Dining,Internet Banking,Success
1294551,512366,2025-12-04 12:31:15,Transfer,9821.98,Other,Mobile,Success
1294552,502417,2025-12-05 20:08:47,Deposit,1361.99,Other,Branch,Success
1294553,506403,2025-04-12 20:18:31,Payment,4453.06,Utilities,UPI,Success
1294554,511130,2025-11-22 01:59:38,Fee,2586.66,Dining,POS,Success
1294555,503874,2025-03-24 01:02:09,Payment,21752.99,Groceries,ATM,Success
1294556,500308,2025-03-01 00:39:08,Deposit,42426.31,Education,Internet Banking,Success
1294557,511181,2025-06-21 17:33:16,Withdrawal,10795.98,Other,POS,Success
1294558,508716,2025-07-09 07:47:25,Fee,2882.19,Utilities,ATM,Success
1294559,503394,2025-05-29 02:04:45,Withdrawal,2718.42,Healthcare,UPI,Success
1294560,506681,2025-11-09 16:45:56,Withdrawal,12528.52,Healthcare,Branch,Success
1294561,503791,2025-11-03 21:22:04,Payment,5791.42,Dining,Mobile,Success
1294562,513440,2025-06-14 21:18:40,Deposit,5940.79,Dining,Mobile,Success
1294563,508378,2025-06-26 22:14:40,Withdrawal,3478.87,Shopping,Internet Banking,Success
1294564,501199,2025-08-31 05:53:10,Deposit,4115.69,Shopping,ATM,Success
1294565,506775,2025-08-05 10:19:59,Transfer,1905.22,Other,POS,Success
1294566,511267,2025-04-29 15:36:41,Interest,31598.92,Dining,ATM,Success
1294567,507375,2025-02-26 00:35:28,Payment,4261.35,Shopping,Internet Banking,Success
1294568,501746,2025-05-23 18:54:26,Withdrawal,20948.54,Shopping,POS,Success
1294569,504056,2025-05-10 05:25:41,Deposit,25069.7,Education,Internet Banking,Success
1294570,502307,2025-08-01 18:36:30,Deposit,4050.71,Fuel,ATM,Success
1294571,506615,2025-07-28 05:28:46,Payment,12255.43,Dining,ATM,Reversed
1294572,504177,2025-01-22 11:19:46,Deposit,3368.54,Travel,Mobile,Success
1294573,512342,2025-11-08 23:20:43,Transfer,9450.27,Fuel,Mobile,Success
1294574,512957,2025-03-09 20:22:23,Fee,772.33,Healthcare,POS,Success
1294575,508940,2025-10-31 03:54:02,Transfer,3662.43,Fuel,POS,Success
1294576,503391,2025-12-26 23:30:43,Transfer,6259.64,Groceries,Branch,Success
1294577,503118,2025-09-17 15:49:53,Transfer,2575.06,Travel,UPI,Success
1294578,504639,2025-05-09 21:41:24,Deposit,4438.82,Healthcare,ATM,Success
1294579,509386,2025-08-28 07:06:34,Transfer,4388.42,Shopping,UPI,Success
1294580,504053,2025-05-16 03:17:44,Payment,7864.99,Other,POS,Success
1294581,506666,2025-12-27 04:03:27,Deposit,1924.84,Dining,UPI,Success
1294582,513399,2025-09-08 05:56:01,Deposit,9899.86,Education,Internet Banking,Success
1294583,504469,2025-02-25 05:34:14,Deposit,11332.47,Shopping,POS,Success
1294584,503157,2025-04-20 09:06:00,Deposit,3684.05,Other,UPI,Success
1294585,513936,2025-05-02 18:06:07,Payment,779.12,Dining,UPI,Success
1294586,509033,2025-05-15 12:59:07,Payment,26101.71,Dining,UPI,Success
1294587,513544,2025-09-11 15:44:40,Deposit,1956.01,Dining,POS,Success
1294588,502076,2025-06-10 16:10:17,Withdrawal,3142.74,Fuel,UPI,Success
1294589,500072,2025-08-31 12:14:09,Deposit,10785.23,Other,POS,Success
1294590,505465,2025-04-09 02:26:29,Deposit,1643.51,Other,UPI,Success
1294591,506936,2025-02-17 21:49:08,Fee,1716.49,Healthcare,POS,Success
1294592,508959,2025-12-24 16:51:35,Transfer,1746.58,Utilities,POS,Success
1294593,509223,2025-03-14 20:43:28,Deposit,5178.55,Other,UPI,Success
1294594,504627,2025-08-24 18:19:57,Transfer,8765.11,Healthcare,ATM,Success
1294595,505739,2025-07-31 10:48:00,Payment,18396.47,Healthcare,Mobile,Success
1294596,502580,2025-09-15 18:03:58,Transfer,6157.63,Travel,UPI,Success
1294597,505565,2025-09-13 00:02:52,Transfer,10181.82,Other,UPI,Success
1294598,504300,2025-07-01 05:45:00,Transfer,25751.97,Education,ATM,Success
1294599,501966,2025-01-25 19:12:13,Withdrawal,3090.33,Groceries,UPI,Success
1294600,504207,2025-12-20 17:15:03,Withdrawal,2900.37,Shopping,UPI,Success
1294601,508780,2025-11-14 19:15:34,Transfer,6026.63,Groceries,Internet Banking,Failed
1294602,504119,2025-11-21 22:26:38,Deposit,3939.45,Groceries,Internet Banking,Success
1294603,503220,2025-04-20 07:59:43,Interest,1418.26,Fuel,POS,Success
1294604,508553,2025-08-14 09:56:36,Transfer,7540.0,Education,POS,Success
1294605,509246,2025-04-27 18:37:57,Deposit,9325.88,Other,ATM,Success
1294606,502533,2025-01-04 11:48:10,Interest,652.22,Utilities,ATM,Success
1294607,504740,2025-09-15 02:41:50,Deposit,7641.48,Dining,UPI,Success
1294608,511155,2025-02-03 09:46:56,Transfer,4514.62,Travel,UPI,Success
1294609,500713,2025-09-26 16:54:46,Deposit,16805.6,Dining,UPI,Success
1294610,504926,2025-11-23 15:20:26,Withdrawal,39107.48,Fuel,Mobile,Success
1294611,503800,2025-08-18 04:27:32,Transfer,8027.9,Other,UPI,Success
1294612,511013,2025-11-23 10:41:39,Interest,7301.3,Education,Branch,Success
1294613,503788,2025-08-29 04:12:29,Deposit,742.67,Utilities,Mobile,Success
1294614,506324,2025-08-13 23:29:15,Payment,10099.14,Travel,Mobile,Success
1294615,513013,2025-11-04 16:40:45,Payment,7770.55,Dining,ATM,Success
1294616,508532,2025-09-12 20:13:35,Deposit,1953.16,Fuel,UPI,Success
1294617,505818,2025-08-02 14:20:03,Transfer,5083.46,Travel,POS,Success
1294618,506000,2025-07-29 05:31:03,Payment,1398.52,Shopping,ATM,Success
1294619,501828,2025-12-26 18:45:13,Fee,11684.86,Travel,UPI,Success
1294620,503470,2025-02-24 10:57:01,Deposit,11283.8,Dining,Mobile,Success
1294621,504766,2025-06-08 09:55:02,Payment,3781.13,Education,UPI,Success
1294622,512002,2025-04-09 04:32:26,Fee,2804.05,Other,UPI,Success
1294623,508826,2025-11-01 08:25:47,Transfer,3047.29,Groceries,Internet Banking,Success
1294624,508958,2025-12-17 07:02:23,Deposit,1495.58,Other,Internet Banking,Success
1294625,509448,2025-12-18 12:56:10,Deposit,25854.35,Healthcare,UPI,Success
1294626,510057,2025-10-07 14:49:42,Withdrawal,9150.46,Utilities,UPI,Reversed
1294627,507432,2025-04-27 01:38:33,Interest,2658.27,Shopping,Mobile,Success
1294628,510717,2025-09-21 08:00:02,Fee,949.09,Other,UPI,Failed
1294629,506755,2025-08-22 19:36:27,Payment,5095.57,Dining,UPI,Failed
1294630,509854,2025-04-23 10:04:25,Transfer,202.45,Groceries,UPI,Success
1294631,503290,2025-09-01 03:56:21,Withdrawal,8503.81,Travel,UPI,Reversed
1294632,506427,2025-07-24 03:29:48,Payment,1740.86,Healthcare,Internet Banking,Success
1294633,501415,2025-11-18 06:48:11,Transfer,534.16,Utilities,UPI,Success
1294634,504801,2025-07-14 15:17:25,Deposit,1803.18,Groceries,Mobile,Success
1294635,512484,2025-12-16 20:01:55,Deposit,4081.17,Healthcare,Mobile,Success
1294636,503461,2025-05-21 13:55:19,Transfer,6365.27,Healthcare,ATM,Success
1294637,504543,2025-07-11 11:25:31,Transfer,6856.3,Healthcare,Mobile,Success
1294638,512909,2025-04-27 21:21:42,Payment,11661.17,Utilities,POS,Success
1294639,500151,2025-12-26 01:29:13,Transfer,46419.35,Other,Internet Banking,Success
1294640,512023,2025-03-12 14:36:33,Deposit,3060.58,Healthcare,UPI,Success
1294641,511140,2025-08-08 15:11:32,Fee,16579.5,Utilities,Mobile,Success
1294642,502155,2025-04-24 06:06:15,Transfer,3075.1,Healthcare,POS,Success
1294643,500754,2025-10-26 17:17:54,Deposit,1825.45,Other,UPI,Success
1294644,511608,2025-05-19 19:34:50,Withdrawal,1834.55,Travel,POS,Success
1294645,502961,2025-09-30 02:37:32,Withdrawal,10704.04,Healthcare,Mobile,Success
1294646,503698,2025-01-14 01:44:56,Transfer,18174.49,Utilities,UPI,Success
1294647,511220,2025-10-20 23:36:10,Payment,4812.58,Groceries,Mobile,Success
1294648,508536,2025-04-14 12:56:46,Transfer,1202.27,Healthcare,Internet Banking,Success
1294649,506318,2025-05-28 18:00:45,Payment,5172.72,Education,Mobile,Success
1294650,509647,2025-10-23 09:46:10,Withdrawal,5388.17,Dining,UPI,Success
1294651,512295,2025-08-15 06:44:16,Transfer,5147.49,Education,POS,Success
1294652,502383,2025-10-18 22:03:41,Interest,1913.31,Utilities,Internet Banking,Success
1294653,504542,2025-05-02 15:57:53,Withdrawal,34272.21,Fuel,POS,Success
1294654,511683,2025-11-22 22:14:41,Fee,8552.71,Fuel,Internet Banking,Success
1294655,511887,2025-04-06 09:10:11,Transfer,11429.11,Groceries,POS,Success
1294656,503874,2025-05-31 04:12:07,Interest,3614.48,Utilities,Internet Banking,Success
1294657,511785,2025-06-06 02:11:21,Payment,4519.23,Dining,ATM,Success
1294658,504678,2025-08-23 21:53:26,Fee,11735.86,Shopping,ATM,Success
1294659,508207,2025-11-01 04:22:05,Transfer,13929.16,Utilities,POS,Success
1294660,509473,2025-05-19 00:05:11,Deposit,15731.42,Healthcare,ATM,Success
1294661,501523,2025-11-07 18:47:06,Transfer,11516.92,Shopping,UPI,Success
1294662,500209,2025-11-14 10:40:18,Withdrawal,2087.56,Healthcare,UPI,Success
1294663,512906,2025-07-24 14:36:42,Interest,1475.25,Shopping,UPI,Success
1294664,503925,2025-03-10 04:08:35,Transfer,1546.64,Shopping,ATM,Success
1294665,502942,2025-10-16 13:31:09,Payment,6012.39,Dining,Mobile,Success
1294666,510132,2025-10-19 04:22:29,Payment,8626.41,Healthcare,POS,Success
1294667,504378,2025-11-01 18:11:55,Withdrawal,4622.45,Other,ATM,Success
1294668,507265,2025-08-11 18:36:46,Transfer,3498.04,Utilities,Branch,Success
1294669,510423,2025-11-04 08:42:49,Payment,5979.47,Utilities,Mobile,Success
1294670,506010,2025-11-02 05:41:17,Transfer,2622.4,Education,UPI,Success
1294671,504841,2025-01-18 06:48:55,Withdrawal,5934.61,Education,UPI,Success
1294672,504529,2025-04-17 16:27:30,Payment,7821.44,Fuel,POS,Success
1294673,505935,2025-06-04 04:49:59,Deposit,8136.99,Dining,Branch,Success
1294674,507088,2025-04-08 17:33:59,Deposit,9768.28,Other,ATM,Success
1294675,511279,2025-09-25 08:46:20,Interest,6484.18,Fuel,UPI,Success
1294676,502871,2025-11-29 08:03:48,Deposit,7147.31,Groceries,Internet Banking,Success
1294677,501828,2025-10-04 15:27:23,Transfer,9332.8,Travel,ATM,Success
1294678,506974,2025-09-14 21:52:26,Deposit,2442.34,Other,Mobile,Success
1294679,507762,2025-10-01 18:57:20,Fee,9981.47,Travel,UPI,Success
1294680,511817,2025-07-24 04:49:55,Transfer,6034.22,Utilities,ATM,Success
1294681,513877,2025-11-02 08:44:42,Transfer,2216.05,Other,ATM,Success
1294682,501670,2025-09-03 00:07:17,Withdrawal,5314.57,Healthcare,UPI,Success
1294683,510708,2025-08-01 21:34:09,Transfer,77827.93,Healthcare,POS,Success
1294684,501109,2025-09-27 15:28:18,Transfer,2701.11,Utilities,UPI,Success
1294685,510795,2025-06-14 14:26:32,Transfer,4553.04,Travel,UPI,Success
1294686,505961,2025-02-05 13:15:20,Transfer,12954.38,Travel,Branch,Success
1294687,507025,2025-08-31 23:44:35,Deposit,5488.48,Groceries,UPI,Success
1294688,510430,2025-02-10 22:00:08,Payment,793.84,Fuel,UPI,Success
1294689,510377,2025-07-01 05:02:49,Interest,1448.89,Shopping,Branch,Success
1294690,509353,2025-07-13 00:04:17,Transfer,8666.08,Shopping,UPI,Success
1294691,509371,2025-10-01 20:42:49,Deposit,2937.53,Utilities,POS,Success
1294692,510590,2025-11-13 12:03:50,Transfer,1889.78,Dining,Mobile,Success
1294693,512137,2025-11-01 22:41:02,Transfer,4349.11,Dining,Mobile,Success
1294694,504317,2025-08-18 21:20:45,Fee,2699.67,Shopping,UPI,Success
1294695,505445,2025-08-05 08:03:48,Withdrawal,760.24,Utilities,ATM,Success
1294696,501863,2025-04-01 16:27:00,Payment,3155.4,Travel,Branch,Success
1294697,507554,2025-09-24 23:01:23,Interest,9931.11,Education,ATM,Success
1294698,501769,2025-06-25 14:28:25,Transfer,5905.05,Healthcare,POS,Success
1294699,513091,2025-01-01 05:48:15,Deposit,1376.56,Shopping,Branch,Success
1294700,513203,2025-10-07 11:17:00,Payment,5028.87,Utilities,UPI,Success
1294701,500539,2025-06-07 02:12:04,Deposit,7266.99,Groceries,Branch,Success
1294702,509539,2025-01-31 21:40:36,Withdrawal,1852.31,Utilities,ATM,Success
1294703,501250,2025-07-26 14:55:25,Withdrawal,3865.28,Utilities,ATM,Success
1294704,508444,2025-12-11 07:24:12,Withdrawal,1416.82,Groceries,POS,Success
1294705,511738,2025-08-12 08:39:20,Deposit,17490.74,Fuel,Mobile,Success
1294706,500036,2025-06-20 20:20:50,Transfer,10198.18,Shopping,POS,Success
1294707,505380,2025-02-19 12:17:21,Payment,31626.72,Fuel,Mobile,Success
1294708,505180,2025-11-22 11:34:03,Deposit,3414.11,Dining,Mobile,Success
1294709,513686,2025-11-28 22:11:26,Transfer,1598.26,Education,POS,Success
1294710,510946,2025-08-17 23:05:32,Withdrawal,1557.68,Travel,Internet Banking,Success
1294711,508120,2025-04-25 01:01:15,Interest,9013.38,Healthcare,Mobile,Success
1294712,507274,2025-12-17 20:38:09,Deposit,2219.29,Shopping,UPI,Success
1294713,507226,2025-05-31 01:31:57,Fee,1672.0,Utilities,UPI,Success
1294714,504086,2025-06-27 02:45:02,Transfer,7864.53,Fuel,Internet Banking,Success
1294715,501176,2025-02-18 00:06:42,Transfer,1927.04,Healthcare,ATM,Success
1294716,506424,2025-10-01 18:31:47,Payment,1753.87,Utilities,POS,Success
1294717,509408,2025-06-08 00:10:35,Interest,4549.12,Fuel,UPI,Success
1294718,510389,2025-08-15 07:37:11,Withdrawal,1024.15,Education,UPI,Success
1294719,501107,2025-09-07 21:01:22,Transfer,12164.05,Other,UPI,Success
1294720,506877,2025-09-29 04:15:41,Transfer,8911.69,Healthcare,UPI,Success
1294721,501354,2025-08-10 02:01:49,Fee,1639.31,Fuel,Mobile,Reversed
1294722,507490,2025-11-06 02:27:28,Deposit,4474.0,Shopping,Internet Banking,Success
1294723,505950,2025-02-12 07:39:45,Deposit,2186.78,Other,Mobile,Success
1294724,510592,2025-10-08 17:32:34,Transfer,7042.11,Fuel,Mobile,Success
1294725,503524,2025-03-23 00:06:35,Deposit,9023.33,Education,UPI,Success
1294726,501719,2025-10-28 09:50:20,Transfer,8264.15,Fuel,Internet Banking,Success
1294727,511250,2025-10-21 23:21:17,Payment,1593.95,Other,POS,Success
1294728,506219,2025-01-04 16:34:38,Interest,2834.95,Healthcare,Internet Banking,Success
1294729,507020,2025-03-16 07:47:28,Payment,4238.83,Fuel,ATM,Success
1294730,509569,2025-09-02 14:38:04,Payment,5986.57,Other,POS,Success
1294731,504902,2025-08-06 16:02:57,Deposit,5119.3,Other,UPI,Success
1294732,507002,2025-07-13 17:44:06,Transfer,4844.8,Other,UPI,Success
1294733,510946,2025-08-30 05:00:01,Deposit,3011.84,Groceries,UPI,Success
1294734,506806,2025-06-20 09:11:07,Payment,1955.53,Shopping,POS,Success
1294735,506465,2025-07-23 20:10:20,Withdrawal,2355.86,Shopping,Mobile,Success
1294736,508292,2025-10-18 23:29:46,Transfer,4929.89,Groceries,Mobile,Success
1294737,500307,2025-03-14 23:17:04,Fee,19847.54,Utilities,UPI,Success
1294738,502731,2025-11-26 10:46:00,Deposit,14181.44,Travel,POS,Reversed
1294739,504306,2025-08-12 03:12:12,Deposit,8326.91,Shopping,Internet Banking,Failed
1294740,505156,2025-01-10 09:54:41,Deposit,331.16,Dining,POS,Success
1294741,512943,2025-11-03 11:37:33,Withdrawal,11833.36,Utilities,Mobile,Success
1294742,503010,2025-04-17 11:37:46,Deposit,19274.25,Travel,UPI,Success
1294743,511564,2025-07-15 11:43:01,Payment,2808.02,Dining,UPI,Success
1294744,511511,2025-10-23 01:39:48,Withdrawal,1926.32,Groceries,UPI,Success
1294745,502095,2025-10-21 09:08:42,Transfer,73019.44,Shopping,Branch,Success
1294746,501408,2025-09-22 15:29:20,Transfer,3130.54,Groceries,Branch,Success
1294747,512716,2025-11-01 21:34:14,Payment,3408.37,Other,UPI,Success
1294748,501698,2025-09-25 06:52:29,Deposit,3165.37,Education,Internet Banking,Success
1294749,503221,2025-02-12 03:15:56,Interest,1180.12,Utilities,Internet Banking,Success
1294750,505252,2025-09-13 22:14:07,Payment,14790.7,Utilities,POS,Success
1294751,509828,2025-12-01 20:39:30,Withdrawal,4252.42,Utilities,Internet Banking,Success
1294752,510103,2025-06-16 02:13:21,Deposit,1956.09,Utilities,Mobile,Success
1294753,511720,2025-10-02 00:37:34,Payment,15316.38,Groceries,Mobile,Success
1294754,508462,2025-12-04 16:32:50,Withdrawal,4078.45,Other,UPI,Success
1294755,512834,2025-09-01 18:24:57,Fee,4047.9,Education,Internet Banking,Success
1294756,501671,2025-03-10 18:40:08,Payment,26282.07,Healthcare,ATM,Success
1294757,504327,2025-05-13 11:39:14,Withdrawal,3170.98,Utilities,Branch,Success
1294758,511211,2025-08-15 12:40:15,Payment,9112.08,Fuel,Internet Banking,Success
1294759,503665,2025-01-10 05:11:29,Transfer,80.53,Groceries,UPI,Success
1294760,507280,2025-12-22 02:06:23,Deposit,2976.49,Dining,POS,Success
1294761,506686,2025-07-01 09:42:39,Transfer,1135.51,Other,UPI,Success
1294762,500202,2025-12-16 21:08:36,Payment,2399.42,Travel,Internet Banking,Success
1294763,505516,2025-07-22 15:07:18,Withdrawal,2526.11,Dining,POS,Success
1294764,512445,2025-08-18 07:22:08,Deposit,797.14,Other,POS,Reversed
1294765,508985,2025-01-09 00:21:11,Transfer,644.75,Shopping,Internet Banking,Success
1294766,500743,2025-10-04 07:33:55,Deposit,3072.43,Dining,Mobile,Success
1294767,503584,2025-07-22 04:37:52,Deposit,754.8,Fuel,POS,Success
1294768,509646,2025-11-27 21:40:24,Withdrawal,2750.91,Travel,Internet Banking,Success
1294769,503512,2025-03-05 06:28:22,Withdrawal,14440.75,Fuel,POS,Success
1294770,508840,2025-12-02 22:35:07,Withdrawal,44484.96,Dining,UPI,Success
1294771,513177,2025-11-26 10:42:04,Deposit,13692.15,Groceries,UPI,Success
1294772,512487,2025-12-18 05:35:21,Deposit,8614.21,Education,Mobile,Success
1294773,511091,2025-06-20 07:24:11,Interest,5422.42,Education,Branch,Success
1294774,500142,2025-09-09 20:08:04,Transfer,2033.96,Groceries,Branch,Success
1294775,508926,2025-03-15 01:06:23,Withdrawal,4465.52,Other,Branch,Success
1294776,513374,2025-07-08 18:30:07,Payment,2933.16,Fuel,Mobile,Success
1294777,503315,2025-07-13 18:56:36,Interest,90197.02,Other,POS,Failed
1294778,508194,2025-07-25 16:34:40,Withdrawal,7731.39,Travel,POS,Success
1294779,510151,2025-06-08 00:49:51,Withdrawal,25169.76,Shopping,Mobile,Success
1294780,507224,2025-03-20 05:45:19,Interest,10660.1,Groceries,POS,Success
1294781,500476,2025-06-27 17:58:24,Withdrawal,30653.6,Other,UPI,Success
1294782,500435,2025-06-29 10:02:50,Interest,3344.27,Utilities,POS,Success
1294783,506327,2025-05-27 15:27:39,Deposit,4839.09,Healthcare,POS,Success
1294784,505135,2025-09-09 08:10:53,Payment,2286.34,Travel,UPI,Success
1294785,504610,2025-08-26 10:13:33,Fee,8488.79,Shopping,Mobile,Success
1294786,503984,2025-03-26 17:00:01,Payment,2930.71,Utilities,UPI,Success
1294787,510434,2025-11-06 23:04:15,Payment,3326.87,Utilities,UPI,Success
1294788,506657,2025-01-28 02:23:03,Transfer,1188.45,Shopping,Internet Banking,Success
1294789,506080,2025-11-17 07:58:26,Payment,8790.78,Dining,POS,Success
1294790,502774,2025-01-22 20:05:34,Payment,2757.07,Other,UPI,Success
1294791,510688,2025-01-13 23:07:14,Deposit,6520.78,Healthcare,UPI,Success
1294792,503827,2025-06-11 15:25:14,Interest,11733.45,Healthcare,POS,Success
1294793,505211,2025-03-05 08:45:46,Transfer,12491.41,Dining,ATM,Success
1294794,501956,2025-08-27 20:21:49,Interest,915.98,Dining,UPI,Success
1294795,508866,2025-06-03 00:42:13,Withdrawal,6249.27,Fuel,UPI,Success
1294796,500147,2025-05-17 20:50:15,Fee,4117.55,Fuel,UPI,Success
1294797,504279,2025-07-12 11:25:23,Interest,1511.33,Healthcare,UPI,Success
1294798,512528,2025-02-19 07:05:01,Transfer,4030.32,Education,Branch,Success
1294799,501530,2025-01-20 14:48:37,Payment,4074.66,Healthcare,POS,Success
1294800,503110,2025-05-30 16:06:25,Transfer,5414.9,Other,Internet Banking,Success
1294801,504493,2025-06-27 10:44:09,Withdrawal,2629.75,Fuel,UPI,Success
1294802,505318,2025-07-04 14:25:47,Fee,2648.34,Travel,Mobile,Success
1294803,510790,2025-08-24 03:12:32,Withdrawal,20638.31,Shopping,UPI,Success
1294804,505489,2025-05-27 10:43:14,Deposit,1879.37,Shopping,Mobile,Success
1294805,512175,2025-10-30 21:02:51,Payment,7216.02,Other,UPI,Success
1294806,509053,2025-12-06 13:35:52,Withdrawal,3002.95,Dining,ATM,Success
1294807,511570,2025-11-01 07:43:01,Withdrawal,9992.22,Dining,POS,Success
1294808,507448,2025-01-01 04:01:08,Fee,10837.4,Dining,UPI,Success
1294809,500323,2025-04-16 19:49:53,Deposit,7007.14,Utilities,UPI,Success
1294810,503598,2025-02-28 09:04:42,Deposit,7620.83,Education,UPI,Success
1294811,505191,2025-02-15 12:20:42,Payment,39366.16,Utilities,UPI,Success
1294812,508220,2025-05-09 22:52:30,Payment,7938.86,Travel,Mobile,Success
1294813,511217,2025-08-18 19:18:55,Payment,2583.68,Fuel,POS,Success
1294814,504397,2025-10-30 17:04:01,Payment,3512.57,Healthcare,UPI,Success
1294815,504396,2025-05-20 22:54:31,Deposit,3869.77,Education,ATM,Success
1294816,504228,2025-01-14 16:31:57,Payment,2000.19,Groceries,UPI,Success
1294817,513259,2025-06-08 16:37:07,Deposit,6041.59,Groceries,UPI,Success
1294818,509192,2025-04-27 03:34:03,Fee,2341.02,Healthcare,UPI,Success
1294819,504964,2025-09-11 08:49:50,Deposit,17909.0,Education,ATM,Success
1294820,503121,2025-02-04 17:07:29,Deposit,3912.24,Education,UPI,Success
1294821,503247,2025-02-23 21:39:05,Transfer,1646.18,Utilities,POS,Success
1294822,507843,2025-08-17 20:07:57,Withdrawal,4003.47,Utilities,Internet Banking,Success
1294823,511041,2025-01-07 22:59:17,Transfer,17610.4,Fuel,ATM,Success
1294824,508924,2025-05-12 13:06:19,Transfer,4675.58,Fuel,UPI,Success
1294825,504424,2025-03-02 17:10:56,Withdrawal,6114.55,Dining,UPI,Success
1294826,500611,2025-03-26 12:46:18,Deposit,28616.82,Utilities,UPI,Success
1294827,505436,2025-10-07 12:56:39,Transfer,40999.28,Education,Mobile,Success
