customer_id,loans,exposure,defaults,credit_score,risk_segment,annual_income,exposure_to_income
108586,1,76895.83,0,773,Low,629814.59,0.1220928051222186
108587,2,419730.16000000003,0,675,High,180000.0,2.3318342222222226
108588,2,74225.51,0,678,High,675434.29,0.10989301416722563
108590,2,302387.68,0,756,Low,450711.41,0.6709119700342177
108591,1,0.0,0,683,Medium,763899.73,0.0
108593,1,117486.79,0,704,Medium,470701.15,0.24959953890063788
108596,1,1474711.45,0,656,High,1197542.06,1.2314485639026322
108597,2,1065615.74,0,580,Very High,542852.5,1.9629931519151151
108599,2,0.0,0,677,High,325103.77,0.0
108601,1,404524.49,0,717,Medium,1049893.74,0.3853004114492577
108603,1,0.0,0,676,High,1278548.1,0.0
108604,2,90046.28,0,625,High,540445.92,0.1666147835846369
108605,2,2046072.3900000001,0,591,Very High,1151632.22,1.77667171382197
108606,2,0.0,0,794,Low,545509.2,0.0
108608,3,2873890.1399999997,0,594,Very High,294517.54,9.757959203380553
108610,4,700668.05,0,632,High,696442.08,1.0060679417877796
108611,1,732794.97,0,775,Low,1618723.41,0.4526993095132911
108612,2,559831.8099999999,0,685,Medium,553867.51,1.0107684597711823
108613,2,2775102.6,0,686,Medium,888777.18,3.12238282265528
108614,1,0.0,0,726,Medium,443408.69,0.0
108615,1,679228.21,0,597,Very High,356001.89,1.9079342809106994
108616,2,192390.25,0,605,High,1063789.6,0.18085366692812185
108618,4,2011292.5099999998,0,762,Low,2450394.62,0.820803512048194
108619,1,192299.41,0,787,Low,783451.14,0.2454516946647113
108620,4,3346684.0599999996,0,717,Medium,999453.39,3.348514391451511
108621,3,305277.56,1,661,High,557395.27,0.5476859536321504
108624,2,252246.44,0,720,Medium,873716.43,0.28870515803394015
108625,2,1277360.29,0,769,Low,1522933.66,0.8387497916357041
108626,5,3235716.85,0,635,High,215658.97,15.003859334021673
108627,4,2036568.92,0,692,Medium,910544.04,2.2366506511865145
108629,3,3028024.9,0,664,High,484192.09,6.253767796991479
108630,4,254278.7,0,660,High,1416348.61,0.17953115370374811
108631,1,942047.65,0,725,Medium,1475911.23,0.6382820530473232
108632,2,128146.83,0,708,Medium,462784.85,0.27690368429303597
108633,2,332145.94,0,714,Medium,822728.32,0.40371278334019184
108634,1,0.0,0,680,Medium,467343.11,0.0
108635,1,208968.12,0,721,Medium,1694416.08,0.12332751233097362
108637,4,1318446.5,0,631,High,1104588.89,1.193608329701741
108639,2,33349.44,0,705,Medium,998115.84,0.03341239429683834
108640,1,62886.45,0,737,Medium,614346.04,0.10236323815157984
108641,2,27156.78,0,707,Medium,763688.02,0.03556004453232093
108642,2,507942.81999999995,0,702,Medium,729408.95,0.6963759081925167
108643,1,89775.05,0,767,Low,732703.6,0.12252573892089517
108644,1,43018.51,0,741,Medium,2608128.3,0.01649401603441058
108646,1,0.0,0,646,High,214550.78,0.0
108647,2,0.0,0,679,High,1936269.94,0.0
108649,1,0.0,0,665,High,993567.02,0.0
108650,2,93200.41,0,749,Medium,289335.84,0.32211844201534107
108651,1,2478924.7,0,652,High,259481.54,9.55337593572167
108653,3,2123482.23,1,604,High,736622.23,2.8827289532112004
108654,2,372135.5,0,614,High,646550.21,0.5755709212436881
108655,2,100550.16,1,810,Low,1518627.54,0.06621120541512107
108656,3,958188.25,0,768,Low,2185512.55,0.43842724673441025
108657,2,426559.31,0,798,Low,824751.04,0.517197662460662
108658,2,2285569.75,0,801,Low,865034.88,2.642170625535932
108661,1,190985.53,0,771,Low,472595.62,0.40412039789958276
108664,4,425959.26,0,772,Low,2140214.43,0.19902644054222174
108665,2,229813.21,0,730,Medium,951918.03,0.2414212177491795
108666,2,3569754.63,0,749,Medium,485643.63,7.35056409573415
108667,4,2390893.9299999997,1,720,Medium,1954505.62,1.2232729880817634
108668,2,138695.77000000002,0,760,Low,223290.45,0.6211451049518688
108669,1,248928.35,0,716,Medium,1562556.02,0.15930843234663677
108671,1,344962.31,0,687,Medium,585672.24,0.589002323210675
108674,2,737297.86,0,598,Very High,874104.43,0.8434894443905289
108675,2,677152.78,0,750,Low,497440.98,1.3612726076568924
108677,1,1313197.65,0,677,High,1110633.65,1.1823859739888125
108678,2,202562.26,0,640,High,585864.34,0.34574942724795305
108679,3,3162059.88,0,821,Low,693108.53,4.562142497366177
108681,4,1820893.02,0,616,High,1274089.77,1.4291716823061849
108683,2,2635101.81,0,661,High,951212.94,2.770254376480623
108684,2,729251.8200000001,0,667,High,1157627.85,0.6299535900073586
108685,4,3251961.33,0,669,High,571618.54,5.689041034253368
108687,1,0.0,0,580,Very High,759618.55,0.0
108688,2,1413770.6600000001,0,685,Medium,966727.11,1.4624299302002612
108689,1,0.0,0,704,Medium,1098141.39,0.0
108690,1,1049327.82,0,660,High,899538.01,1.1665185999199745
108691,2,111984.85,0,748,Medium,1133060.3,0.09883397203132084
108692,2,122285.74,1,677,High,748378.55,0.1634009152186417
108693,1,55562.7,0,731,Medium,1720177.1,0.03230056951694101
108694,4,712121.2,0,662,High,508110.51,1.4015085025499667
108695,2,4066249.92,0,634,High,770786.66,5.275454455841257
108696,4,267907.44999999995,0,634,High,788757.98,0.3396573559864332
108698,1,174845.84,0,745,Medium,581029.45,0.3009242302606176
108699,1,0.0,0,720,Medium,454471.83,0.0
108700,1,0.0,0,661,High,947137.39,0.0
108701,2,2537247.47,0,683,Medium,1449865.78,1.749987829907952
108702,1,1521398.86,0,794,Low,901420.8,1.687778737743793
108703,4,1776085.4300000002,0,700,Medium,1850719.75,0.959672813779612
108704,2,1115267.79,0,707,Medium,861409.74,1.294700696093824
108705,1,0.0,0,765,Low,1158997.48,0.0
108706,2,1105234.57,0,667,High,787283.24,1.4038588831130205
108707,1,543304.17,0,666,High,459837.95,1.1815122479560463
108709,3,7574430.31,0,730,Medium,1371269.23,5.5236638759844405
108710,3,2777648.21,0,679,High,600387.97,4.626422161656571
108711,2,1457263.68,0,759,Low,390014.75,3.7364322246786816
108712,4,2032755.1,0,716,Medium,330982.83,6.141572661035015
108713,4,420499.26,0,758,Low,2165643.52,0.1941682719785757
108714,1,294711.08,0,753,Low,529916.13,0.5561466490933198
108715,1,148697.18,0,635,High,2213700.28,0.0671713245661242
108716,5,1535401.9,1,634,High,1523570.26,1.0077657331011436
108717,2,432559.76,0,703,Medium,544761.36,0.794035318510843
108718,2,339231.42,0,637,High,1246688.15,0.27210607560519445
108719,1,0.0,0,722,Medium,382205.6,0.0
108720,3,244333.53,0,711,Medium,1449811.37,0.16852780648285298
108721,3,1330813.08,0,559,Very High,608535.35,2.1869117052937024
108722,3,1861863.09,0,829,Low,966821.4,1.9257570115845595
108723,3,3533838.54,0,633,High,1153256.63,3.064225644208957
108724,1,58862.0,0,680,Medium,791323.2,0.07438427181207376
108725,1,273312.61,0,732,Medium,756888.31,0.3611003187511245
108726,3,728532.21,1,598,Very High,819212.17,0.8893083338837604
108727,3,372424.43,0,708,Medium,1140090.36,0.32666220421335723
108728,3,5038277.220000001,0,708,Medium,949431.17,5.306627146020496
108730,2,0.0,0,731,Medium,1101516.16,0.0
108731,1,89635.33,0,597,Very High,819544.47,0.1093721369384629
108732,5,3074096.42,0,709,Medium,623664.32,4.929088167173008
108733,1,106292.81,0,704,Medium,2431204.58,0.04372022448230169
108734,2,356693.58,0,706,Medium,968246.3,0.3683913690142684
108735,1,1901686.4,0,649,High,253801.33,7.492814950969721
108736,5,538444.72,0,835,Low,434046.29,1.240523723863646
108739,5,225737.67,0,850,Low,632499.53,0.3568977671809495
108741,2,913733.8,0,642,High,583493.38,1.5659711512065484
108743,4,2106456.0999999996,0,743,Medium,534250.21,3.9428269012753403
108744,1,446129.34,0,752,Low,1067124.79,0.41806670052150136
108745,2,1312314.77,0,631,High,405796.46,3.233923652266459
108746,1,123728.23,0,680,Medium,1325576.76,0.09333916656776632
108749,2,1635891.8199999998,0,637,High,545500.89,2.9988802034768445
108751,6,1956825.14,0,783,Low,683981.12,2.860934436318944
108752,1,0.0,0,758,Low,1506818.59,0.0
108753,1,1345069.08,1,621,High,842089.56,1.597299318139035
108755,1,508735.83,0,789,Low,727700.53,0.6991005352160455
108756,3,1004796.96,0,723,Medium,407463.54,2.465980048178053
108757,3,476257.30000000005,0,810,Low,1150585.92,0.4139258891678425
108758,2,243650.74,0,681,Medium,703349.46,0.3464149101642873
108759,4,3679844.04,1,688,Medium,737528.16,4.98942852568504
108760,1,108973.51,0,757,Low,379243.29,0.28734459612983526
108761,1,0.0,0,768,Low,737264.16,0.0
108763,3,1749235.7,0,706,Medium,445266.04,3.9285181057149563
108764,2,208480.21,1,658,High,1076562.68,0.19365357342686262
108765,2,591106.17,0,694,Medium,779640.21,0.758178147327727
108766,1,102223.98,0,689,Medium,424143.8,0.24101255281817158
108767,2,1580489.02,0,709,Medium,2464165.2,0.6413892299103972
108770,1,67127.26,0,690,Medium,281784.29,0.23822215212920494
108771,1,2783958.01,0,724,Medium,362758.61,7.674409189074795
108772,2,2775838.29,0,711,Medium,975791.37,2.844704693381332
108773,3,1080855.3900000001,0,784,Low,907502.61,1.191021797722433
108775,3,1725885.19,0,710,Medium,1305658.34,1.3218505462922252
108776,2,918606.52,0,672,High,1720321.91,0.5339736212509204
108779,1,119200.75,0,706,Medium,1554933.78,0.07665969543731953
108780,1,95945.78,1,595,Very High,934866.17,0.10263049736840942
108781,1,0.0,0,658,High,459989.99,0.0
108782,1,926765.12,0,733,Medium,1158800.45,0.7997624785181953
108783,2,618109.12,0,718,Medium,1822068.75,0.3392347956135025
108786,1,0.0,0,721,Medium,489851.08,0.0
108787,2,2327990.53,0,850,Low,804529.02,2.893606659458971
108788,3,3917831.2600000002,0,584,Very High,298686.14,13.116883361243344
108789,3,3335137.24,0,685,Medium,678714.89,4.913900209261653
108790,2,1491482.58,0,778,Low,936015.06,1.5934386568523802
108791,2,235662.43,1,619,High,1066820.55,0.22090165960901295
108792,1,1414055.89,0,662,High,563884.26,2.507705907591746
108793,1,168343.83,0,705,Medium,716733.74,0.2348763851971026
108794,2,149730.3,0,680,Medium,670231.68,0.22340080970210177
108795,2,0.0,0,661,High,918553.45,0.0
108796,2,1006886.75,0,739,Medium,1032494.02,0.9751986263319956
108797,1,1867755.79,0,664,High,735719.97,2.538677575926069
108798,1,89534.52,0,669,High,330143.45,0.27119883795968086
108799,3,1359259.11,0,850,Low,513888.58,2.645046344481911
108800,1,0.0,0,788,Low,591163.33,0.0
108801,1,1087259.84,0,758,Low,732475.27,1.4843638884900512
108802,2,29714.57,0,702,Medium,926625.75,0.03206749866383489
108803,4,930963.37,0,689,Medium,853486.44,1.0907769899660036
108805,2,1016290.56,0,692,Medium,459907.46,2.209771852798387
108806,2,403052.58999999997,0,714,Medium,545422.27,0.7389734746254493
108808,6,2611746.36,1,594,Very High,1755891.98,1.4874185825485688
108809,2,0.0,0,752,Low,863924.98,0.0
108810,1,66231.54,0,608,High,795382.06,0.08327009538032576
108811,4,1850406.8499999999,0,713,Medium,497083.5,3.7225272011643917
108812,2,144529.15,0,724,Medium,499989.83,0.28906417956541236
108813,1,97598.52,0,571,Very High,2185956.99,0.044647959885066174
108814,2,75392.3,0,637,High,599686.26,0.12571957209758317
108815,2,45481.47,0,682,Medium,2161369.53,0.021042894039502817
108816,2,546799.05,0,593,Very High,1556363.21,0.3513312615504449
108817,1,668009.53,0,782,Low,784150.03,0.8518899501923121
108818,3,960556.11,1,699,Medium,608348.02,1.5789582252606
108819,3,0.0,0,741,Medium,810625.21,0.0
108820,1,119902.47,0,738,Medium,908810.99,0.13193334072687657
108824,2,887056.6799999999,0,687,Medium,477161.9,1.8590266322604547
108825,1,27446.55,0,701,Medium,562169.94,0.04882251441619238
108826,1,93598.3,0,657,High,582611.88,0.16065292043135132
108827,1,0.0,0,754,Low,1092276.35,0.0
108829,2,156966.08,0,707,Medium,835077.54,0.18796587440251356
108830,5,3035464.39,0,692,Medium,867910.57,3.497439131315108
108832,1,123108.63,0,605,High,1716108.86,0.07173707500117446
108833,2,1152465.65,0,719,Medium,235861.82,4.886189931036739
108834,3,693591.15,0,723,Medium,738757.88,0.9388612545154849
108835,3,1455176.83,0,674,High,844061.07,1.7240184172929574
108836,1,33613.49,0,733,Medium,654873.62,0.05132820894510913
108839,2,538953.88,0,688,Medium,3202475.26,0.16829290977879405
108840,2,0.0,0,793,Low,873097.4,0.0
108841,4,3018918.2199999997,0,666,High,923945.41,3.2674205503115163
108842,1,2432585.42,0,595,Very High,674734.75,3.605246980387478
108844,5,521749.74,0,734,Medium,407141.17,1.281495899812834
108845,2,1273234.08,0,723,Medium,1549829.91,0.8215314930913936
108846,2,108656.8,1,624,High,887222.38,0.12246850671192493
108847,1,0.0,0,671,High,1028158.19,0.0
108848,1,366802.22,0,608,High,738726.94,0.4965328866982975
108849,1,259716.75,0,716,Medium,602383.25,0.43114869146842977
108851,2,0.0,0,645,High,202384.2,0.0
108852,2,2328887.75,0,640,High,955325.08,2.4377960955447753
108853,2,595206.72,1,671,High,475890.75,1.2507213472840142
108857,2,397016.25,0,650,High,603125.67,0.6582645537206201
108858,1,253580.23,0,641,High,818132.6,0.30995003743891886
108859,5,3454821.98,0,735,Medium,1272777.39,2.7143960971839705
108860,2,188741.44,0,661,High,890318.86,0.21199308301747086
108861,2,2385720.03,0,607,High,430512.38,5.541582869231309
108862,2,1198321.16,1,634,High,898638.82,1.3334847475207003
108863,1,217046.28,0,620,High,851305.58,0.2549569568191953
108865,2,477127.79000000004,0,712,Medium,487907.94,0.9779053605891309
108868,2,2222863.5,0,780,Low,185247.39,11.999432218721138
108869,1,647019.33,0,809,Low,2552156.52,0.25351867133917005
108870,1,0.0,0,721,Medium,1589999.67,0.0
108872,2,432939.94,0,833,Low,1197048.18,0.36167294452592547
108873,1,117703.09,0,699,Medium,678564.01,0.17345908162739135
108874,1,203150.63,0,641,High,2353122.62,0.08633236035952942
108875,3,1179815.08,0,678,High,301381.1,3.9146949825320836
108876,1,162585.21,0,689,Medium,350305.31,0.46412430916334096
108878,1,261401.35,0,706,Medium,749514.71,0.3487608001716204
108879,2,3289671.77,0,679,High,908238.2,3.6220363446505557
108880,1,990442.03,0,764,Low,1242382.47,0.7972118521601484
108881,3,1001446.1300000001,0,725,Medium,1225219.79,0.8173603937624939
108882,1,1804483.45,0,707,Medium,1237394.54,1.4582927204446852
108883,2,4324388.76,0,712,Medium,442134.93,9.780699208723455
108884,2,140019.58,0,692,Medium,309640.47,0.45220051500373964
108885,1,130746.66,0,724,Medium,740955.82,0.17645675554582999
108886,3,984406.3300000001,0,720,Medium,538716.95,1.8273164228450585
108888,1,0.0,0,718,Medium,442850.43,0.0
108889,3,749303.44,0,684,Medium,1082216.36,0.6923785923916359
108890,2,427113.18000000005,0,657,High,528362.74,0.8083711201891338
108891,2,715275.97,0,802,Low,1763157.87,0.40567891404982354
108892,2,236036.41,0,645,High,587598.72,0.40169660342350644
108894,2,1805963.72,0,669,High,1379380.22,1.3092573706762303
108895,2,3583140.9400000004,0,729,Medium,815141.23,4.395730222111327
108896,2,0.0,0,744,Medium,570905.96,0.0
108897,2,0.0,0,787,Low,371732.65,0.0
108898,3,530585.06,0,653,High,1324048.55,0.40072930860428047
108900,1,2636896.76,0,744,Medium,619789.47,4.25450396890415
108903,4,1837461.27,1,668,High,522173.22,3.51887304753009
108904,4,89682.52,0,723,Medium,643021.52,0.1394704799304384
108905,2,914967.6699999999,0,660,High,1012595.54,0.9035865099702097
108906,2,21568.3,0,630,High,1238839.48,0.017410084476804047
108907,2,274489.81,0,633,High,315303.41,0.8705576955225445
108908,4,581260.58,0,694,Medium,1536966.32,0.37818693385551866
108909,3,152206.44,0,664,High,1001844.58,0.15192619997005924
108910,2,527263.01,1,667,High,921831.03,0.5719735969399945
108911,2,498308.86,0,710,Medium,1045243.62,0.47673944185375655
108912,4,398499.53,0,683,Medium,314693.76,1.2663089665330511
108915,2,303634.44999999995,0,805,Low,3130077.5,0.0970054096104649
108916,1,0.0,0,639,High,921518.82,0.0
108917,2,267015.2,0,623,High,861129.9,0.31007540209671036
108918,3,129759.14000000001,0,702,Medium,448722.28,0.28917472072035294
108919,1,177574.74,1,635,High,646538.74,0.2746544468472222
108920,1,413044.93,0,724,Medium,1238421.74,0.3335252577203627
108921,3,212437.24,0,641,High,562211.29,0.377860145782558
108922,1,481583.49,0,737,Medium,365114.8,1.3189919718400898
108923,3,114506.62,0,606,High,391308.28,0.2926250883318901
108924,2,488850.27,0,711,Medium,475841.71,1.0273379985962139
108925,2,370293.48,0,681,Medium,753990.19,0.4911118008047293
108926,3,1302039.6,0,732,Medium,632021.12,2.0601203959766408
108927,1,0.0,0,716,Medium,1248824.19,0.0
108928,2,173608.72,0,644,High,1352571.59,0.12835455164336254
108929,1,0.0,0,635,High,250837.09,0.0
108930,2,243027.15999999997,0,695,Medium,292583.5,0.8306249668897938
108931,4,821600.1699999999,0,799,Low,500706.85,1.6408806270575287
108932,3,5024408.07,0,718,Medium,549390.91,9.145415365536353
108933,1,0.0,0,801,Low,1567843.41,0.0
108934,1,649487.44,0,664,High,1565928.64,0.4147618374231919
108935,2,945616.24,0,743,Medium,1512659.93,0.6251347188128399
108936,2,2283185.1,0,695,Medium,782786.84,2.916739249218855
108937,1,279783.46,0,711,Medium,1667498.19,0.16778636503347572
108941,1,1592509.11,1,622,High,1924324.09,0.8275680371490854
108942,2,404282.44,0,623,High,613706.74,0.6587550920493395
108944,3,769499.56,0,639,High,180000.0,4.274997555555556
108946,4,967685.61,0,700,Medium,1426789.27,0.6782260214222104
108948,2,33277.61,0,632,High,599176.82,0.055538880826531314
108949,2,174835.89,0,712,Medium,709788.72,0.24632103198258776
108950,3,85840.39,0,657,High,409678.86,0.20953092380700336
108951,3,221400.75,0,676,High,1204604.45,0.183795394413494
108952,3,1809119.2799999998,0,737,Medium,512581.77,3.529425714847408
108953,1,127182.52,0,766,Low,727139.38,0.17490803482545533
108954,5,4890964.76,0,631,High,425284.03,11.500466547027406
108955,2,1529947.9100000001,0,785,Low,382827.39,3.9964431750821174
108956,1,163893.31,0,804,Low,342715.51,0.4782197047341102
108957,2,4065473.9299999997,0,664,High,626493.1,6.489255715665504
108958,1,0.0,0,745,Medium,454201.12,0.0
108959,2,211623.84,0,767,Low,1076199.08,0.19664004916265118
108960,4,4976859.87,0,705,Medium,689105.86,7.222199314920933
108962,1,554119.39,0,710,Medium,2160220.64,0.256510552551706
108963,2,499631.39,0,732,Medium,872143.51,0.5728774958148803
108965,1,861117.54,0,712,Medium,698405.23,1.2329769351813131
108966,2,311798.48,0,793,Low,1302463.38,0.23939136008568626
108968,2,572474.36,0,776,Low,1093769.59,0.5233957546762659
108969,2,4547609.79,0,672,High,1486168.77,3.0599551556987703
108970,2,215496.28999999998,1,620,High,2265936.95,0.0951025093615248
108971,1,754749.98,0,715,Medium,1427811.17,0.5286063002294624
108972,2,3020803.51,0,754,Low,952065.55,3.172894460890849
108973,2,418117.41,0,735,Medium,278358.57,1.502082044752565
108978,1,0.0,0,724,Medium,461100.38,0.0
108980,1,1498611.04,0,698,Medium,1737760.91,0.8623804525560425
108981,1,57766.56,0,755,Low,588885.86,0.0980946630302857
108983,2,0.0,0,633,High,442437.51,0.0
108984,1,328222.96,0,701,Medium,383693.87,0.8554292514498604
108985,4,2701360.1900000004,0,707,Medium,635879.13,4.248229046296896
108986,2,116061.4,0,757,Low,488752.5,0.23746456539864244
108987,2,749340.12,0,660,High,252917.18,2.962788530221632
108988,3,1139664.24,0,586,Very High,1656432.48,0.6880233596964966
108989,2,103652.18,0,642,High,1113419.29,0.09309357304201187
108993,2,477566.8,0,742,Medium,1064033.66,0.4488267786566076
108994,5,953740.24,0,696,Medium,867942.97,1.0988512759081395
108995,3,1752058.25,0,739,Medium,889901.74,1.9688221420940248
108996,1,173159.39,0,751,Low,532099.09,0.325426961357893
108997,5,828720.9299999999,0,749,Medium,272712.51,3.038807900671663
108998,2,394204.35,0,711,Medium,752533.61,0.5238362044719836
108999,2,236943.79,0,724,Medium,448341.1,0.5284900045969464
109000,2,1261598.7,0,608,High,560265.02,2.2517891622075568
109001,3,1031534.67,0,724,Medium,726015.53,1.4208162599497012
109003,2,207339.83,0,743,Medium,956936.78,0.216670353082259
109005,2,430122.39,0,674,High,1779485.02,0.24171172286687753
109006,1,886147.04,0,733,Medium,531282.65,1.667938977491548
109007,2,1373458.72,0,750,Low,1330229.69,1.0324974177955688
109008,4,2283688.87,1,676,High,802901.23,2.844296140883979
109009,2,58377.23,0,666,High,323300.37,0.18056654250039988
109010,3,965011.1100000001,0,752,Low,361462.54,2.6697403000598627
109011,4,4730739.45,0,779,Low,1221470.88,3.8729858627493443
109012,1,425414.2,0,716,Medium,914515.34,0.46517994985190736
109013,2,5621646.53,0,608,High,1076033.96,5.224413669992349
109014,2,64782.06,0,738,Medium,1585552.5,0.040857719943048244
109015,3,4435941.57,0,730,Medium,869934.58,5.099166847695606
109016,4,304137.3,0,774,Low,452094.59,0.6727293507316687
109017,1,0.0,0,640,High,776551.09,0.0
109018,2,763547.61,0,661,High,694025.28,1.1001726190723196
109019,1,0.0,0,678,High,258503.17,0.0
109020,1,0.0,0,700,Medium,571651.21,0.0
109021,2,345023.68,0,751,Low,1109496.45,0.3109732167236768
109022,1,0.0,0,612,High,783492.61,0.0
109023,3,55953.84,0,691,Medium,437314.82,0.12794864807005624
109024,1,293184.06,0,780,Low,1279808.18,0.22908437731660694
109025,1,0.0,0,733,Medium,1219348.0,0.0
109027,3,2891670.98,0,713,Medium,1027432.75,2.814462532949237
109029,2,484377.24,0,590,Very High,785589.06,0.6165783927795532
109030,5,793738.49,0,757,Low,1194606.83,0.6644349170513281
109031,1,614656.16,0,804,Low,797743.68,0.7704932993013495
109033,3,866836.37,0,700,Medium,592159.79,1.4638555076493796
109034,4,3009581.3899999997,1,673,High,1222528.83,2.4617672124754715
109036,3,843316.57,1,653,High,903579.27,0.9333066815488141
109037,4,149636.2,0,735,Medium,1593083.26,0.09392867514030623
109038,2,2609659.71,0,652,High,1238289.52,2.1074713690543065
109039,4,2431268.8200000003,0,634,High,979360.37,2.4825068427059187
109041,3,1855955.05,0,693,Medium,496864.16,3.73533693796711
109042,3,295334.84,1,805,Low,387157.37,0.7628289240625847
109043,1,176595.49,0,761,Low,485266.04,0.36391479197678867
109044,2,2378265.1,0,722,Medium,2309025.59,1.0299864628178506
109045,2,112711.02,0,727,Medium,534565.75,0.21084594364678247
109046,2,403617.75,0,657,High,335783.48,1.2020178896233966
109047,2,1900704.21,0,676,High,2190881.31,0.8675523412995841
109048,5,2573405.8,1,638,High,588981.03,4.36925073800764
109049,2,427249.68,0,691,Medium,1204138.06,0.35481785203268135
109051,2,0.0,0,699,Medium,777133.51,0.0
109052,1,797438.32,0,703,Medium,482041.79,1.6542929192923295
109053,5,932846.03,0,744,Medium,1036625.91,0.8998868550372237
109054,4,716273.41,0,692,Medium,801236.35,0.8939602028789633
109055,2,0.0,0,701,Medium,754602.79,0.0
109056,1,0.0,0,772,Low,705307.92,0.0
109057,2,1477963.3,0,705,Medium,457994.64,3.227031870940673
109059,1,311474.23,1,628,High,756412.37,0.41177833990208274
109062,1,102025.3,0,708,Medium,464328.86,0.2197263809964343
109063,1,64185.35,0,766,Low,703660.43,0.09121636980496402
109064,2,2068034.52,0,797,Low,1186870.06,1.74242706905927
109065,3,355135.44000000006,0,769,Low,359368.57,0.9882206448939039
109066,2,1097783.78,0,672,High,2159050.46,0.5084567500103726
109067,2,1768863.8599999999,0,799,Low,1073837.15,1.6472366037997475
109068,1,2383278.29,0,837,Low,515481.66,4.623400743297056
109069,1,91849.98,0,670,High,609812.48,0.15062003978665703
109070,4,3665186.87,0,725,Medium,716949.18,5.112198984591906
109071,1,3048157.35,0,711,Medium,392940.84,7.757293311634393
109072,2,490874.28,0,667,High,363285.29,1.3512087979119662
109073,3,0.0,0,744,Medium,360272.86,0.0
109074,3,177347.79,0,674,High,408562.2,0.43407782217738206
109075,3,373151.0,0,719,Medium,1268475.6,0.29417278503425687
109078,3,521144.02,0,605,High,1607330.82,0.32422947007262637
109079,4,1790320.1600000001,0,664,High,1185971.25,1.5095814169188335
109080,2,1639349.81,1,683,Medium,665205.38,2.464426565521764
109081,1,0.0,0,754,Low,778636.58,0.0
109082,2,3218628.69,1,642,High,867352.6,3.71086532743431
109083,2,1830091.9,0,770,Low,1358053.92,1.347584122433077
109084,3,3084612.9000000004,1,650,High,631836.78,4.881977430943479
109085,2,396145.19,0,679,High,642200.13,0.6168562905772068
109086,3,594967.85,0,613,High,994301.83,0.5983775067576814
109087,2,804954.98,0,803,Low,730859.03,1.1013819997544532
109088,1,482127.95,0,655,High,384951.84,1.2524370581005666
109089,1,476602.74,0,709,Medium,543245.27,0.877325153700832
109091,5,2066858.6600000001,1,779,Low,441832.03,4.677928533157725
109092,2,1011097.8,0,749,Medium,642645.85,1.5733359205540658
109094,2,3776728.2,0,807,Low,646035.93,5.846003332972518
109095,1,87575.62,0,731,Medium,2020332.57,0.04334713071521685
109096,6,1769570.5,0,675,High,464982.05,3.8056748642232536
109097,2,743882.14,1,655,High,1900019.94,0.39151280696559426
109098,5,1712696.29,0,725,Medium,408289.16,4.194812054280354
109100,1,433457.54,0,724,Medium,878631.16,0.493332765480341
109101,2,38832.54,0,671,High,1393421.66,0.02786847737102063
109102,2,405755.01,0,701,Medium,584751.58,0.6938929690450772
109103,2,676767.49,0,641,High,321845.6,2.102770676374013
109104,1,170319.48,0,832,Low,659442.18,0.2582781101445467
109105,1,865899.29,0,669,High,2228490.62,0.38855864244113353
109106,2,599376.79,0,758,Low,915509.53,0.6546920270726183
109107,2,0.0,0,791,Low,968944.63,0.0
109108,1,72573.81,0,775,Low,907467.06,0.0799740433553588
109109,2,80004.54,1,589,Very High,305230.09,0.26211223146446666
109113,3,2077658.79,0,709,Medium,1844956.37,1.126128955558987
109114,2,25925.36,0,660,High,3407027.29,0.007609378438527271
109115,2,112345.59,0,721,Medium,1030982.69,0.10896942411322154
109116,1,111991.32,0,681,Medium,557074.16,0.20103484965089746
109117,1,1589392.2,0,663,High,1058375.45,1.5017281438264654
109118,3,4644909.109999999,0,681,Medium,616607.28,7.533010492513159
109119,2,256948.12,0,744,Medium,293802.27,0.8745613844304198
109120,2,1042561.7799999999,0,768,Low,514050.83,2.028129747402606
109121,3,1386177.67,0,739,Medium,618956.27,2.239540557525978
109122,2,137722.34,0,679,High,402427.73,0.3422287524768733
109123,2,1406373.58,0,778,Low,746194.03,1.8847290697300272
109124,3,352509.04,1,680,Medium,1211766.61,0.2909050613302507
109125,2,1414680.76,0,646,High,1106074.59,1.2790102700035808
109126,2,870512.64,0,707,Medium,686655.97,1.2677566030628118
109127,1,497559.67,0,774,Low,321264.55,1.5487537295976166
109128,1,474311.41,0,673,High,1738726.9,0.2727923574426783
109130,6,2510324.33,0,757,Low,1048749.39,2.3936360334855595
109132,2,0.0,0,660,High,288163.16,0.0
109133,1,116912.81,0,788,Low,772506.2,0.15134222870962072
109134,2,302298.99,0,696,Medium,273502.07,1.1052895870221384
109136,2,340664.63,1,690,Medium,3566368.42,0.09552143521952788
109137,1,546772.26,0,668,High,967859.18,0.5649295592774147
109138,3,281657.16,0,731,Medium,624841.53,0.45076574855707807
109139,1,1686742.2,0,526,Very High,919850.68,1.8337130543840006
109140,4,1842461.56,0,814,Low,374191.29,4.923849403335925
109141,3,457819.08999999997,0,689,Medium,1058449.8,0.4325373673838853
109142,5,3524762.98,0,693,Medium,590510.79,5.969006899941658
109143,1,4521536.27,0,691,Medium,1110603.0,4.071244423074671
109144,2,1735839.75,0,750,Low,476233.23,3.644936221691208
109145,1,0.0,0,677,High,925142.33,0.0
109146,2,3368976.1900000004,0,680,Medium,902525.69,3.7328313502078823
